Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Workout_Frequency (days/week),Experience_Level,BMI,Calories,Burns Calories (per 30 min),cal_from_macros,pct_HRR,pct_maxHR,lean_mass_kg,expected_burn
39.87,Female,93.58,1.93,188.04,156.93,59.86,1.39,919.07,Yoga,27.50520435,3.01,1.02,25.12,2662,361.02,2051.65,0.75729443,0.834556477,67.84062977,1003.6356
18,Female,64.4,1.53,169.69,141.14,54.28,1.98,2060.78,Cardio,28.17818219,4.98,3.01,27.51,1853,361.35,1846.12,0.75262109,0.831752018,46.25325067,1430.946
21.02,Female,124.78,1.66,195.51,159.21,59.89,1.4,1008,Yoga,35,2.99,2,45.28,3278,359.83,3484.11,0.732340363,0.814331748,81.107,1007.524
46.23,Male,94.37,1.82,163.95,119.64,68.99,1.47,1591.57,Strength,29.6378171,3,2.03,28.49,2442,344.95,1587.67,0.533382477,0.729734675,66.400792,1014.153
19.71,Male,92,1.94,175.59,130.87,71.12,1.14,1504.8,HIIT,25.2391185,3.02,2,24.44,2498,351.03,2152.5,0.571934527,0.745315792,68.78001098,800.3484
49.89,Male,66.05,1.57,192.11,131.64,73.05,1.26,1524.6,HIIT,29.75319386,2.02,1,26.8,1772,332.78,1999.29,0.492104821,0.685232419,46.39801546,838.6056
43.07,Female,48,1.61,190.06,126.49,69.15,1.28,1263.74,Strength,21.91647049,1.99,1,18.52,1324,327.22,2271.82,0.474237036,0.665526676,37.48009417,837.6832
34.72,Male,55.47,1.56,186.49,138.84,56.08,1.71,2002.24,Strength,23.07840696,4.98,3.01,22.79,1501,352.13,1633.74,0.63461391,0.744490321,42.66840766,1204.2846
51.5,Female,70.16,1.54,178.1,138.69,53.78,1.41,1709.2,HIIT,27.60428729,2.99,1.02,29.58,1812,336.57,1452.19,0.682995495,0.77871982,50.79283204,949.1274
39.12,Female,127.7,1.82,180,161.08,70.02,1.26,1664.59,HIIT,35,3.01,2.01,38.55,3374,347.65,2023.29,0.827968722,0.894888889,83.005,876.078
50.06,Male,69.56,1.96,165.98,138.98,67.92,0.97,640.78,Yoga,21.12283744,2.98,1.01,18.11,1946,335.79,1936.38,0.724658372,0.837329799,54.86695427,651.4326
55.82,Female,84.41,1.63,184.24,141.44,51.95,1.01,1333.2,HIIT,29.23242069,3.99,2,31.77,2190,364,2113.68,0.676468365,0.767694312,59.73491369,735.28
22.65,Female,65.12,1.62,192.16,155.78,58.96,1.35,1458,Strength,25.54233144,3.01,2,24.81,2026,361.31,1660.34,0.726876877,0.810678601,48.48683376,975.537
40.21,Female,57.28,1.69,184.2,155.94,52.94,1.19,856.8,Yoga,25.17407249,4.01,2,20.06,1762,348.56,1811.24,0.784702118,0.846579805,42.86029128,829.5728
45.4,Male,88.43,1.78,197.73,166.89,66.95,1.53,2189.58,HIIT,26.5654556,4,3.01,27.91,2362,356.82,1390.85,0.764184126,0.844029738,64.93816761,1091.8692
35.15,Male,86.1,1.85,185.35,134.87,55.07,1.78,1388.4,Yoga,28.627345,5,3,25.16,2479,355.16,1304.85,0.612526865,0.727650391,61.45185595,1264.3696
28.83,Female,84.63,1.72,187.49,140.06,50.84,1.79,2557.73,HIIT,30.96848272,3.99,2.99,28.61,2584,359.47,3444.11,0.652908891,0.747026508,58.42137308,1286.9026
41.31,Female,78.51,1.72,172.31,132.18,61.89,1.02,978.38,Cardio,28.19354601,4.01,1.99,26.54,2120,359.12,2175.26,0.636569462,0.767105798,56.37524703,732.6048
22.1,Male,61.93,1.52,168.82,166.03,61,1.82,1418.51,Yoga,27.89826001,5,2.99,26.8,1778,363.5,2437.3,0.974123539,0.983473522,44.65260758,1323.14
24.88,Male,50.48,1.98,164.88,121.56,68.22,1.15,827.31,Yoga,15.60846787,3.01,1.99,12.88,1222,338.33,3259.48,0.551831161,0.737263464,42.60084542,778.159
30.34,Female,85.21,1.95,159.66,154.85,67.97,1.61,2302.3,HIIT,25.69618303,4.98,3,22.41,2341,350.44,2265.99,0.947540626,0.969873481,63.31428244,1128.4168
23.09,Male,71.18,1.72,164.28,168.97,74.12,1.25,1509.75,HIIT,23.69827327,2.02,1,24.06,2099,342.34,2267.87,1.052018634,1.028548819,54.31156909,855.85
50.87,Female,59.42,1.65,198.04,152.75,53.09,1.21,1599.86,HIIT,23.23968141,2.98,2.02,21.83,1502,339.15,1773.58,0.68754743,0.771308826,45.61098131,820.743
21.94,Male,72.05,1.62,182.97,123.04,58.91,1.37,1660.71,HIIT,29.37588475,3.01,1.02,27.45,1952,355.94,1714.83,0.516927293,0.672459966,50.88467504,975.2756
51.92,Male,70,1.58,180.97,164.02,67.09,1.02,1100.68,Strength,35,3.02,1.99,28.04,1930,352.19,2429.5,0.851159115,0.906338067,45.5,718.4676
54.92,Male,128.43,1.68,178.11,165.46,51.99,1.12,1208.59,Strength,35,3.99,1.99,45.5,3336,357,1772.16,0.8996987,0.928976475,83.4795,799.68
44.7,Female,89.6,1.81,178.03,152.46,69.74,1.72,2013.95,Strength,30.89309518,5.01,3.01,27.35,2483,356.48,2263.2,0.763874781,0.856372521,61.91978672,1226.2912
41.8,Male,50.4,1.75,163.2,161.87,50.93,1.29,1237.37,Cardio,22.39902245,3.01,1.99,16.46,1384,352.21,1886.64,0.988153558,0.99185049,39.11089268,908.7018
38.95,Female,61.33,1.64,194.83,127,54.19,0.97,852.82,Cardio,24.05027129,3,1,22.8,1761,338.97,3309.73,0.517704778,0.651850331,46.57996862,657.6018
38.91,Female,107.94,1.88,162.24,159.51,59.06,0.71,859.1,HIIT,31.12022005,2.02,1,30.54,2890,370.98,1716.69,0.973541384,0.983173077,74.34883448,526.7916
33.26,Female,40.38,1.63,181.24,147.19,66.02,1.06,764.47,Yoga,18.54081441,4,2.02,15.2,1278,353.51,2247.97,0.704478389,0.812127566,32.89321914,749.4412
43.26,Female,82.74,1.85,186.87,142.2,49.91,1.22,876.94,Yoga,24.24507249,4.01,1.98,24.18,2281,371.13,1247.77,0.673846379,0.760956815,62.67962702,905.5572
42.88,Male,55.35,1.82,160.12,124.06,65.9,1.08,712.8,Yoga,18.98578585,3.01,1,16.71,1597,331.29,2197.44,0.617278709,0.774793905,44.84136753,715.5864
20.14,Female,116.95,1.81,196.24,161.04,53.8,1.35,1784.97,HIIT,35,2.99,2.02,35.7,3141,229.86,1741.92,0.752878405,0.820627803,76.0175,620.622
57.88,Female,56.27,1.7,170.16,121.58,56.9,0.74,893.77,HIIT,24.67193529,1.99,1,19.47,1591,357.63,1654.37,0.571075402,0.714503996,42.38710201,529.2924
20.96,Male,74.44,1.93,187.21,141.14,56.36,1.32,1424.41,Strength,18.45186973,3,1.99,19.98,2138,353.53,2543.75,0.647917463,0.753912718,60.70442818,933.3192
28.21,Male,55.38,1.79,192,158.69,67.15,2,1557.6,Yoga,23.28074058,5,2.98,17.28,1923,365.7,2988.26,0.73319984,0.826510417,42.48712587,1462.8
31.88,Female,49.46,1.62,166.78,158.74,73.84,1.18,1276.52,Strength,21.43901092,2.98,2.02,18.85,1343,331.03,1990.29,0.913492576,0.951792781,38.8562652,781.2308
45.08,Female,84.94,1.87,185.7,136.44,65.9,1.64,2347,HIIT,25.22550657,5,3.01,24.29,2395,180.56,2044.38,0.588814691,0.734733441,63.51345472,592.2368
41.67,Male,63.41,1.71,173.06,168.98,61.99,1.42,1022.4,Yoga,24.737239,3.01,2,21.69,1755,269.25,2392.59,0.963266409,0.976424361,47.72411675,764.67
51.86,Male,47.09,1.86,179.08,129.26,67.09,1,1082.7,Strength,20.22093749,3.02,2.03,13.61,1342,324.68,2042.75,0.555138852,0.721800313,37.56796053,649.36
25.9,Female,75.85,1.63,198.88,139.05,72.25,1.06,699.6,Yoga,27.8317774,1.97,1,28.55,2050,349.78,2268.15,0.527521125,0.699165326,54.73959684,741.5336
46.9,Female,127.39,1.65,197.79,157.01,60,0.77,761.61,Strength,35,2,1,46.79,3415,379.79,1961.26,0.704042383,0.79382173,82.8035,584.8766
33.78,Female,46.69,1.61,196.23,161.01,69.2,1.03,1113.33,Strength,19.77517501,3,2.01,18.01,1463,341.66,1860.81,0.722742659,0.820516741,37.45697079,703.8196
22.71,Female,42.47,1.58,162.88,131.8,66.9,0.56,369.26,Yoga,18.83488984,3.01,1,17.01,939,361.62,1605.57,0.676182538,0.809184676,34.47082229,405.0144
28.18,Female,55.52,1.5,192.75,128.05,55.89,1.95,1522.17,Yoga,25.05899272,4.99,3.01,24.68,1607,327.28,1291.47,0.527254128,0.664332036,41.60724724,1276.392
27.19,Male,105.14,1.68,162.23,135.36,62.11,1.29,1702.8,HIIT,34.63620282,2.96,2,37.25,2849,351.27,2440.43,0.731622054,0.834370955,68.72349636,906.2766
23.32,Female,59.85,1.79,170.37,165.25,63.04,1.98,2314.82,Strength,17.37342751,3.96,2.99,18.68,1908,346.85,1788.03,0.952296655,0.969947761,49.45200363,1373.526
52.94,Male,77.78,1.65,163.99,126.11,50.03,1.23,1488.3,HIIT,31.74071955,2.99,1,28.57,2262,342.26,2548.72,0.667602668,0.769010306,53.09206834,841.9596
45.02,Male,50.62,1.87,176.87,158.16,57.15,1.44,1556.5,Strength,22.4925285,4.01,2.01,14.48,1601,354.68,1673.22,0.843718677,0.894216091,39.23428207,1021.4784
18.94,Female,73.39,1.79,177.07,125.49,61.04,0.82,541.2,Yoga,26.99653953,2.99,1,22.91,1852,331.63,1753.12,0.555459795,0.708702773,53.57723964,543.8732
40.34,Female,52.56,1.61,198.03,128.05,70.13,0.87,766.3,Cardio,24.20082921,2.01,1.01,20.28,1362,358.78,1723.07,0.452853792,0.646619199,39.84004417,624.2772
18,Female,64.31,1.59,185.1,125.15,49.9,1.86,1934.4,Cardio,25.64254209,4,3,25.44,1840,354.37,1715.01,0.55658284,0.676121016,47.81928118,1318.2564
39.96,Female,92.95,1.93,188.37,157.15,60.1,1.37,1660.71,HIIT,27.1996486,3.02,1.02,24.95,2548,361.17,2061.17,0.756607157,0.834262356,67.66792663,989.6058
48.54,Female,84.35,1.68,196.94,163.28,74.01,1.83,2614.89,HIIT,32.94297594,4.02,2.99,29.89,2138,347.44,1842.01,0.726185634,0.829085001,56.5625998,1271.6304
23.85,Female,40.39,1.64,167.67,167.65,54.86,0.99,978.32,Strength,20.85695653,2.01,1,15.02,1040,360.48,2770.99,0.999822711,0.999880718,31.96587526,713.7504
48.42,Female,80.34,1.77,198.46,167.12,66.05,1.51,1569.19,Cardio,26.85044106,3.97,2.99,25.64,2237,349.01,1454.44,0.763310928,0.842084047,58.76835565,1054.0102
25,Female,40.67,1.62,192.76,144.4,63.94,1.49,1429.21,Cardio,18.11802805,4,1.99,15.5,1234,335.57,1364.86,0.624592455,0.749118074,33.30139799,999.9986
24.81,Female,41.41,1.62,193.03,144,64.04,1.5,1621.35,Strength,16.86286074,4.01,2.01,15.78,983,334.54,1362.67,0.619893015,0.745998031,34.42708937,1003.62
34.04,Female,70.71,1.64,170.52,133.75,67.05,1.25,1353.38,Strength,25.2892695,3.99,2.03,26.29,1922,355.29,1942.15,0.644631294,0.78436547,52.82795754,888.225
30.5,Female,64.45,1.87,182.04,142.19,66.91,0.64,563.2,Cardio,21.28702128,2,1,18.43,1769,344.8,1602.32,0.653869539,0.781092068,50.73051478,441.344
51.07,Male,50.03,1.61,191.45,129.12,54.78,1.36,898.42,Yoga,23.15645097,2,1.01,19.3,1496,352.75,1530.84,0.543937953,0.674431967,38.44482758,959.48
46.12,Female,54.58,1.72,193.93,160.8,72.87,0.9,594.54,Yoga,20.23855522,2.02,1.01,18.45,1623,335.87,1356.26,0.726334049,0.829165163,43.53379656,604.566
42.85,Male,68.23,1.52,172.76,137.66,67.95,1.43,1370.51,Cardio,31.65531107,3.99,1.98,29.53,1824,346.3,2299.17,0.665108291,0.796827969,46.63158126,990.418
59.22,Male,60.23,1.73,184.67,154.2,55.13,1.03,1359.6,HIIT,24.9351647,3,2,20.12,1652,353.15,2921.41,0.764783079,0.835002978,45.2115503,727.489
47.33,Male,87.24,1.64,177.03,164.76,49.88,2.01,1569.01,Yoga,29.82722625,3.96,3.01,32.44,2201,345.85,1846.68,0.903499803,0.930689714,61.21872782,1390.317
27.02,Male,62.1,1.8,169.16,143.73,71.97,1.49,1476.44,Strength,23.05455366,1.98,1.01,19.17,1783,367.53,2145.91,0.738347567,0.849668952,47.78312218,1095.2394
49.82,Male,73.8,1.55,182.99,145.13,73.81,0.89,785.34,Cardio,31.56805832,2.98,1.03,30.72,2026,344.21,1548.13,0.653233193,0.793103448,50.50277296,612.6938
36.79,Female,75.49,1.77,180.02,128.07,57.01,1.36,1305.6,Cardio,26.66521288,4.01,2,24.1,1988,356.89,1869.74,0.577676612,0.711420953,55.36043079,970.7408
58.26,Male,109.24,1.91,197.92,156.06,56.05,1.49,1431.59,Cardio,32.15059367,3.04,2.01,29.94,2774,356.81,2449.35,0.704941143,0.788500404,74.11869147,1063.2938
46.04,Female,84.53,2,188.51,161.63,65.84,1.82,1895.71,Cardio,26.26598204,5.03,3.02,21.13,2336,361.47,1961.66,0.78087552,0.857408095,62.32736538,1315.7508
28.77,Female,60.05,1.62,180.9,160.64,68.74,0.85,839.97,Strength,23.76637761,2,1,22.88,1763,365.28,1978.24,0.819365193,0.888004422,45.77829025,620.976
27.25,Male,89.91,1.87,168.93,153.45,62.12,1.62,1688.69,Cardio,22.70115403,5,3.03,25.71,2674,360.11,1646.54,0.85506975,0.908364411,69.49939241,1166.7564
49.71,Male,95.43,1.61,173.04,132.7,49.85,1.16,1535.03,HIIT,35,4,2.03,36.82,2463,340.96,1772.29,0.672538355,0.766874711,62.0295,791.0272
47.06,Female,46.2,1.93,166.16,158.59,64.94,1.3,935.22,Yoga,17.45267608,2.97,1.99,12.4,1123,357.39,2279.26,0.925212409,0.954441502,38.13686365,929.214
33.92,Female,88,1.64,197.23,147.4,70.09,1.91,1984.87,Cardio,32.40404828,4.02,2.99,32.72,2399,339.39,1959.87,0.608069844,0.747350809,59.48443751,1296.4698
37.15,Male,72.76,1.75,191.96,121.4,51.96,1.2,1152.96,Cardio,22.95157247,2.99,2.01,23.76,1990,331.36,1685.92,0.496,0.632423422,56.06043587,795.264
21.73,Male,45.12,1.72,165.96,132.1,53.82,1.48,1063.82,Yoga,20.67523322,3.99,1.98,15.25,1338,330.43,1425.06,0.698056001,0.795974934,35.79133477,978.0728
23.77,Female,62.6,1.79,180.42,134.96,58.96,1.42,1362.06,Cardio,23.90148173,3.99,1.99,19.54,1797,359.49,2434.46,0.625720402,0.748032369,47.63767244,1020.9516
58.95,Female,65.49,1.52,160.9,162.18,61.2,1.38,1818.56,HIIT,26.09640778,3,1.98,28.35,1836,331,1616.55,1.012838516,1.007955252,48.39946254,913.56
38.63,Female,42.52,1.75,180.87,131,52.19,1.14,1129.63,Strength,15.21686529,2.04,1.01,13.88,1020,150.36,2016.29,0.612449487,0.724277105,36.04978888,342.8208
52.48,Female,85.63,1.8,190.16,135.59,65.9,1.7,1992.06,Strength,27.01023249,5.01,3.02,26.43,2330,360.75,1699.07,0.560840174,0.713031132,62.50113792,1226.55
19.24,Female,73.21,1.79,177.15,124.93,60.93,0.8,528.48,Yoga,24.31929013,3.01,1.01,22.85,1960,332.39,1752.16,0.550679745,0.705221564,55.4058477,531.824
25.99,Female,47.83,1.77,197.93,119.98,69.13,1.14,1503.55,HIIT,19.93154297,2.99,1.99,15.27,1237,357.08,2203.89,0.394798137,0.6061739,38.296743,814.1424
38.56,Male,70.28,1.52,163.87,144.17,66.39,1.19,855.37,Yoga,29.52142424,4.01,1.98,30.42,1889,369.35,2556.64,0.797907263,0.879782755,49.53234304,879.053
28.38,Male,121.87,1.94,185.38,126.79,51.94,1.03,741.6,Yoga,31.4703947,4.03,2,32.38,3303,249.81,2559.69,0.560926259,0.683946488,83.51702998,514.6086
28.66,Female,94.91,1.86,174.09,140.56,52.09,0.64,422.4,Yoga,30.31548876,1.98,1,27.43,2400,335.17,2166.04,0.725163934,0.807398472,66.13756962,429.0176
32.37,Male,62.07,1.58,183.08,135.58,53.91,1.88,2197.91,Strength,26.66110941,4.99,2.99,24.86,1781,341.99,1613.29,0.632267554,0.740550579,45.52144939,1285.8824
24.79,Female,66.14,1.77,159.99,141.06,58.35,0.88,580.8,Yoga,24.16229575,3.03,1,21.11,1878,351.23,2294.64,0.813754427,0.881680105,50.15905759,618.1648
56.95,Male,112.63,1.61,195.12,164.81,60.98,1.22,879.13,Yoga,35,3.01,2.01,43.45,3072,281.31,1348.58,0.774042046,0.844659697,73.2095,686.3964
20.04,Male,77.16,1.62,167.81,132.2,51.12,1.35,971.19,Yoga,32.29953992,4.02,1.99,29.4,2064,332.3,1602.07,0.694832462,0.787795721,52.237675,897.21
44.72,Female,118.12,1.95,178.02,167.97,58.93,1.07,769.76,Yoga,31.30490761,3.01,1.99,31.06,3144,374.74,1922.49,0.915610043,0.943545669,81.14264313,801.9436
23.8,Female,72.84,1.76,175.09,127.13,67.7,0.86,852.17,Strength,24.28988027,3.01,1.01,23.51,1874,370.06,1747.68,0.553403483,0.726083728,55.14725121,636.5032
47.63,Male,128.55,1.61,193.31,167.29,61.92,1.06,763.2,Yoga,35,4.07,2,49.59,3468,376.38,2162.68,0.80196362,0.865397548,83.5575,797.9256
32.03,Female,102.76,1.98,168.25,120.63,61.38,1.25,899.25,Yoga,27.82035028,3.01,1.99,26.21,2704,344.2,1794.32,0.554411902,0.716968796,74.17180805,860.5
56.23,Male,48.74,1.87,164.61,156.27,51.05,0.7,616.56,Cardio,16.37070175,3,1.01,13.94,1312,334.55,1756.07,0.926558647,0.949334791,40.76091997,468.37
22.4,Male,40.64,1.56,191.66,120.97,56.93,1.45,1042.26,Yoga,21.4271034,4.01,1.98,16.7,1279,342.88,1770.59,0.475321012,0.63116978,31.93202518,994.352
21.96,Female,106.42,1.83,170.29,130.04,50.21,1,1083.6,Strength,32.89759151,4.03,2.04,31.78,2818,372.36,1644.96,0.664806795,0.763638499,71.41038311,744.72
41.83,Male,97.29,1.91,192.79,136.07,72.71,1.02,977.57,Cardio,25.76745695,2.99,1.98,26.67,2639,341.93,1848.6,0.527648235,0.705793869,72.22084113,697.5372
24.86,Male,77.3,1.55,184.43,120.14,52.16,0.56,554.9,Strength,32.26133547,2.01,1.01,32.17,2042,351.09,1813.51,0.513948741,0.65141246,52.36198768,393.2208
36.94,Male,73.47,1.75,188.29,140.89,64.67,1.04,751.3,Yoga,24.80637632,3.01,2.04,23.99,2077,334.14,2398.74,0.616566899,0.748260662,55.24475532,695.0112
51.18,Male,49.69,1.61,191,129.09,54.94,1.35,1633.5,HIIT,22.77760954,2.01,1,19.17,1350,350.88,1525.57,0.544980156,0.675863874,38.37180582,947.376
34.96,Female,77.44,1.67,198.04,168.09,56.82,1.13,1492.84,HIIT,30.14104575,3.98,2.01,27.77,2243,345.3,3510.37,0.787919558,0.848767926,54.09877417,780.378
53.92,Female,46.05,1.5,175.28,165.31,57.85,1.4,1690.92,HIIT,23.92673749,2.03,1,20.47,1256,344.99,2291.47,0.915098356,0.94311958,35.03173739,965.972
57.42,Male,96.01,1.74,199.04,144.15,53.9,1.23,1330.61,Strength,30.03638642,3,2.02,31.71,2491,338.36,1643.28,0.621813422,0.724226286,67.1720654,832.3656
22.18,Female,44.07,1.72,165.77,132.19,54.07,1.47,1411.2,Cardio,21.27737117,4.03,2,14.9,1352,330.84,1423,0.699373321,0.797430174,34.69306252,972.6696
29.06,Female,69.05,1.72,171.06,168.3,62.04,1.08,1424.41,HIIT,25.98262456,4.02,1.99,23.34,1849,345.28,1870.25,0.974683544,0.98386531,51.10899774,745.8048
45.46,Female,72.65,1.87,188.22,160.89,63.97,1.31,943.2,Yoga,21.08634734,3.99,2,20.78,2091,340.99,2238.33,0.780040241,0.854797577,57.33076866,893.3938
45.24,Male,81.37,1.61,164.06,141.12,55.19,1.14,1511.07,HIIT,33.15437308,4.02,2.05,31.39,2305,360.79,2447.04,0.789289979,0.860173107,54.39228663,822.6012
45.66,Female,56.97,1.6,185.13,143.19,65.09,0.89,588.47,Yoga,21.92946661,2.97,1.02,22.25,1597,348.3,2029.93,0.650616461,0.77345649,44.47678287,619.974
19.75,Male,117.76,1.81,195.84,161.17,54.1,1.35,973.62,Yoga,34.78724397,3,2.02,35.95,3087,230,1737.89,0.755397206,0.822967729,76.79454151,621
42.47,Male,46.27,1.78,184.34,139,62.84,0.61,537.29,Cardio,17.97900244,2.01,1.01,14.6,1186,328.03,2466.72,0.626831276,0.754041445,37.95111557,400.1966
27.86,Male,114.96,1.87,183.85,165.68,55.21,1.04,996.74,Cardio,29.20221987,2.99,1.98,32.87,3016,369.95,1834.13,0.858753109,0.901169432,81.38912803,769.496
20.83,Male,125.61,1.66,195.88,159.39,60.15,1.38,1821.6,HIIT,35,3,2,45.58,3443,359.6,3480.63,0.731157445,0.813712477,81.6465,992.496
19.05,Male,49.45,1.68,192.73,163.83,57.76,1.42,1021.55,Yoga,22.42379982,4,1.99,17.52,1335,336.17,2574.83,0.785878343,0.850049292,38.36143099,954.7228
48.05,Male,67.5,1.69,170.63,159.07,73.02,0.76,918.76,HIIT,29.53728392,2.96,1,23.63,1900,344.93,2123.33,0.881569511,0.93225107,47.56233336,524.2936
53.03,Male,48.45,1.75,164.34,149.24,74,1.06,1396.87,HIIT,19.6206632,3.98,1.98,15.82,1432,344.81,2371.1,0.832853664,0.908117318,38.94378868,730.9972
48.25,Female,68.06,1.69,170.02,158.88,72.88,0.76,918.76,HIIT,26.11891007,3.03,1,23.83,1979,344.7,2116.28,0.885320156,0.934478297,50.28346981,523.944
38.78,Female,60.69,1.65,162.03,166.53,62.84,0.92,1117.25,HIIT,24.6691487,2.99,1.04,22.29,1764,329.03,1817.63,1.045367477,1.027772635,45.71829365,605.4152
57.96,Female,43.43,1.57,183.25,154.65,58.95,1.07,1057.37,Strength,22.2984552,2.98,1,17.62,1201,347.35,1581.22,0.769911504,0.843929059,33.7457809,743.329
32.09,Female,68.37,1.92,167.69,164.99,54.07,1.4,1229.76,Cardio,24.98338038,1.98,1,18.55,1765,369.55,1889.63,0.976236578,0.983898861,51.28886284,1034.74
50.27,Female,74.48,1.55,177.08,132.26,50.09,0.71,467.75,Yoga,29.16035332,1.98,1,31,1934,345.49,2225.7,0.647058824,0.746894059,52.76136885,490.5958
51.06,Female,88.24,1.62,162.9,132.57,72.16,1.57,1838.31,Strength,31.42066697,4,3.01,33.62,2640,354.84,2250.73,0.665748292,0.813812155,60.51440346,1114.1976
19.84,Male,82.52,1.99,178.86,146.24,58.85,1.69,2414.84,HIIT,22.39175802,5,2.99,20.84,2364,340.75,1616.9,0.728189318,0.817622722,64.04232128,1151.735
26.55,Female,61.3,1.8,168.95,144.01,72.21,1.47,1453.98,Strength,21.43940296,2.02,1,18.92,1595,368.21,2149.64,0.742195576,0.852382362,48.15764598,1082.5374
51.85,Male,82.51,1.72,165.92,136.91,52.86,1.02,1347.52,HIIT,25.91234707,4.01,2.01,27.89,2169,342.31,1783.3,0.743410578,0.825156702,61.12972244,698.3124
28.83,Female,59.24,1.61,197.66,121.56,71.99,1.19,1143.35,Cardio,22.93355276,2.96,2.01,22.85,1708,348.76,1751.67,0.394445771,0.614995447,45.65416334,830.0488
42.14,Female,72.43,1.69,176.84,148.33,61.14,1.07,1412.4,HIIT,27.74028781,2.96,2,25.36,1872,339.44,1752.49,0.753586863,0.838780819,52.33770954,726.4016
23.37,Female,44.14,1.62,195.84,121.76,57.97,0.58,575.24,Strength,18.12574566,2,1.02,16.82,1134,348.99,2072.77,0.462682237,0.621732026,36.13929587,404.8284
23.09,Male,71.72,1.72,164.02,169.03,73.97,1.25,827.25,Yoga,25.26064315,2.02,1.03,24.24,1955,341.36,2266.67,1.055635758,1.030545055,53.60306674,853.4
52.66,Female,64.11,1.55,193.77,138.79,62.12,1.78,1387.33,Yoga,23.84276559,3.98,2.99,26.68,1812,351.55,1595.49,0.582377516,0.716261547,48.82440298,1251.518
25.93,Male,71.42,1.5,182.04,142.21,53.87,1.15,760.38,Yoga,32.43909618,2.01,1.02,31.74,1959,369.47,1746.74,0.689240852,0.781201934,48.25199751,849.781
38.09,Male,41.23,1.79,194.89,160.66,55.02,0.61,536.31,Cardio,21.27020832,2.01,1,12.87,1092,353.71,2177.65,0.755272753,0.824362461,32.46029311,431.5262
57.08,Male,62.31,1.52,167.83,143.05,51.1,0.93,1123.25,HIIT,28.30927042,3.01,1,26.97,1738,365.04,2693.94,0.78771524,0.852350593,44.6704936,678.9744
32.51,Male,77.36,1.92,173.94,137.01,49.77,1.39,999.13,Yoga,21.64011492,3.03,1.98,20.99,2115,344.49,1272.56,0.702585165,0.787685409,60.6192071,957.6822
26.2,Female,75.09,1.79,176.78,155.74,72.77,1.18,1277.59,Strength,27.1794763,3,2.03,23.44,2065,339.21,1557.92,0.797711758,0.880982012,54.68093125,800.5356
58.06,Female,82.42,1.87,170.82,142.94,54.95,1.57,2241.65,HIIT,25.94016258,4.01,2.98,23.57,2217,335.86,2029.93,0.759385518,0.836787261,61.04011801,1054.6004
29.06,Male,86.61,1.86,176.97,123.09,71.94,1.53,1193.4,Yoga,28.95064558,3.99,3,25.03,2299,361.73,1339.69,0.487003713,0.695541617,61.53584587,1106.8938
49.79,Female,61.72,1.75,191.61,165.95,73.86,1.22,1320.89,Strength,22.14553315,3.99,2.03,20.15,1793,365.46,2007.32,0.782080679,0.866082146,48.05177694,891.7224
23.91,Female,63.51,1.79,179.6,135.39,58.8,1.43,1371.66,Cardio,23.05894621,4,1.99,19.82,1885,358.64,2441.04,0.634023179,0.753841871,48.86526326,1025.7104
28.01,Male,76.33,1.62,161.04,162,69.9,1.15,1518,HIIT,31.9691575,2.98,2,29.08,1882,368.97,1422.43,1.010533246,1.005961252,51.92794208,848.631
26.1,Female,127.85,1.73,167.39,160.11,61.9,1.32,1162.66,Cardio,35,2.98,1.01,42.72,3353,130.5,2362.42,0.930988719,0.956508752,83.1025,344.52
39.01,Female,108.14,1.88,162.51,160.13,58.85,0.72,871.2,HIIT,31.73888589,2.01,1,30.6,2851,369.25,1709.59,0.977040324,0.985354747,73.8175688,531.72
52.11,Male,66.02,1.74,191.24,137.62,69.94,1.48,1420.8,Cardio,22.64430777,4.01,2,21.81,1881,328.66,2004.53,0.557955482,0.719619327,51.07022801,972.8336
25.09,Female,64.42,1.71,179.03,166.84,61.14,1.12,739.87,Yoga,21.92274663,3,1.01,22.03,1830,339.59,1671.57,0.896598524,0.931910853,50.29736662,760.6816
52.08,Male,61.85,1.69,159.54,151.53,63.13,1.81,2117.7,Strength,26.15402333,4,3,21.66,1840,334.84,2914.16,0.916917332,0.949793155,45.67373657,1212.1208
20.18,Male,54.88,1.6,172.12,167.85,66.83,1.12,1210.61,Strength,24.48654673,4.01,2.01,21.44,1497,362.36,2597,0.959445341,0.975191727,41.44178315,811.6864
